Date,BAC,C,CFG,EQR,ES,ESS,FITB,MA,MCO,MET,MLM,NWS,NWSA,PNC,RF,SPGI,TFC,USB,V,VMC,WEC
2019-07-23,25.651622772216797,56.746376037597656,27.615636825561523,60.26107406616211,60.27956771850586,233.40740966796875,22.46157455444336,268.5350341796875,191.4694061279297,39.94639587402344,213.3289794921875,12.732885360717772,12.445785522460938,110.98739624023438,11.811487197875977,230.0338897705078,37.56534194946289,42.19606018066406,172.49539184570312,128.126708984375,69.11837768554688
2019-07-24,26.007783889770508,57.55039978027344,27.95748519897461,59.85136413574219,60.0203742980957,231.93875122070312,22.776412963867188,269.7671203613281,191.8284149169922,40.129634857177734,216.40200805664065,12.891350746154783,12.622517585754396,111.50018310546876,12.09975814819336,229.7220001220703,37.97798538208008,42.617794036865234,174.8125762939453,129.84481811523438,69.15061950683594
2019-07-25,25.72794532775879,56.273433685302734,27.5115966796875,60.3692626953125,59.84757614135742,235.7681884765625,22.699623107910156,268.9007568359375,189.77818298339844,39.94639587402344,211.7542266845703,12.732885360717772,12.436485290527344,111.1136474609375,11.925274848937988,229.0227203369141,37.76428985595703,42.59519958496094,173.1533966064453,126.97493743896484,69.19898223876953
2019-07-26,26.09257698059082,56.88038635253906,28.00207901000977,60.72482681274414,59.8790168762207,240.0872039794922,23.06822395324707,271.51898193359375,192.177978515625,40.384578704833984,213.605712890625,12.770171165466309,12.492294311523438,112.65994262695312,12.168031692504885,230.91275024414065,38.05903625488281,43.212738037109375,175.15582275390625,129.14627075195312,69.84374237060547
2019-07-29,25.88058090209961,56.565086364746094,27.890607833862305,61.53644943237305,60.32668685913086,243.055908203125,22.86088752746582,270.91259765625,190.3544921875,39.83485412597656,213.76795959472656,12.723565101623535,12.445785522460938,111.99725341796876,11.99355411529541,229.92044067382812,37.727447509765625,42.97175598144531,174.69813537597656,128.43821716308594,70.520751953125
2019-07-30,26.1943416595459,56.525672912597656,28.24325942993164,61.48236083984375,60.10677719116211,242.14794921875,22.945356369018555,267.7552795410156,191.08200073242188,39.84282302856445,235.09799194335935,12.751527786254885,12.445785522460938,111.9656753540039,12.175616264343262,228.62583923339844,37.86745834350586,43.03199768066406,173.09620666503906,132.46939086914062,69.84374237060547
2019-07-31,26.016260147094727,56.09214401245117,27.9581356048584,60.979888916015625,59.5805549621582,238.62648010253903,22.799455642700195,262.0856018066406,202.5144195556641,39.37277603149414,236.4436187744141,12.54646110534668,12.2411470413208,112.73883056640624,12.08458423614502,231.4797515869141,37.970611572265625,43.039527893066406,169.73020935058594,130.6095733642578,68.87659454345703
2019-08-01,25.00715446472168,53.87714385986328,26.77257919311523,61.513282775878906,60.1146354675293,240.72671508789065,21.78580093383789,263.9048767089844,204.13003540039065,38.50437927246094,233.3324432373047,12.43460464477539,12.12022304534912,109.07816314697266,11.553563117980955,243.0749664306641,36.5705680847168,41.94001007080078,170.8458251953125,129.0990447998047,70.26284790039062
2019-08-02,24.91387367248535,53.69447708129883,26.645017623901367,62.20893478393555,60.24030303955078,241.12942504882812,21.662935256958008,259.3711853027344,202.47666931152344,37.67580795288086,234.8212432861328,12.397319793701172,12.07371425628662,108.84149932861328,11.629422187805176,239.98483276367188,36.364253997802734,41.74420166015625,169.17713928222656,130.00535583496094,69.76315307617188
2019-08-05,23.81148910522461,51.76462173461914,25.977203369140625,60.43110656738281,60.12250900268555,232.4677276611328,20.718402862548828,247.23277282714844,191.5072021484375,36.646453857421875,234.75440979003903,12.20157241821289,11.869075775146484,104.8652801513672,11.045296669006348,230.7520446777344,34.9052619934082,39.95182800292969,161.0148468017578,129.88262939453125,70.14192199707031
2019-08-06,24.099809646606445,52.614402770996094,26.097259521484375,61.17316436767578,60.82150650024414,236.42355346679688,20.93341827392578,254.7794952392578,194.91802978515625,37.67580795288086,235.89012145996097,12.304105758666992,11.999298095703123,106.01708984375,11.189428329467772,232.30189514160156,35.20000076293945,40.335906982421875,164.4666290283203,130.3923797607422,70.83505249023438
2019-08-07,23.650379180908203,51.732852935791016,24.93421173095703,61.667869567871094,61.1749267578125,237.39468383789065,20.380512237548828,259.2363586425781,196.7604217529297,37.257625579833984,233.89552307128903,12.229536056518556,11.896979331970217,102.3722152709961,10.984606742858888,235.0045928955078,34.728416442871094,39.620460510253906,167.17466735839844,130.2696990966797,71.1252212524414
