Date,long,short,long_short
2019-07-10,0.0028415319930151,0.0024855559177328,0.0003559760752823
2019-07-11,-0.0004254335247929,0.0019307458199601,-0.002356179344753
2019-07-12,0.009067357892222,0.0074558446520135,0.0016115132402084
2019-07-15,0.000895087931085,-0.0055287556453928,0.0064238435764778
2019-07-16,-0.0054440292059038,-0.0035776991968767,-0.001866330009027
2019-07-17,-0.0047592960959226,-0.0159041562969304,0.0111448602010078
2019-07-18,0.0014436792084757,0.0048266485198176,-0.0033829693113418
2019-07-19,-0.0099368945480287,0.0050016889223318,-0.0149385834703606
2019-07-22,0.0030804993186632,0.0030422596990762,3.823961958700651e-05
2019-07-23,0.0029938520546387,0.0143430124073655,-0.0113491603527267
2019-07-24,0.0118623007364265,0.010112010105336,0.0017502906310904
2019-07-25,-0.0035060977825048,-0.0173230132896772,0.0138169155071723
2019-07-26,0.0040408334483212,0.0044747143955995,-0.0004338809472783
2019-07-29,-0.0043177436818714,-0.0045928539857481,0.0002751103038767
2019-07-30,0.0019957498426214,0.0116738433534239,-0.0096780935108025
2019-07-31,-0.0085409554639895,-0.007807695380812,-0.0007332600831775
2019-08-01,-0.0037637772989247,-0.0243974670577148,0.02063368975879
2019-08-02,-0.0052509744864157,-0.0133204715034133,0.0080694970169975
2019-08-05,-0.0260683821256095,-0.0347317946463052,0.0086634125206957
2019-08-06,0.0162335957274421,0.0027843454828764,0.0134492502445656
2019-08-07,0.004208693420242,-0.0044464861549561,0.0086551795751981
2019-08-08,0.0311163241663238,0.0199452290723692,0.0111710950939545
2019-08-09,-0.001300584832843,-0.0203110730715839,0.0190104882387408
2019-08-12,-0.0127080107526481,-0.018702748954536,0.0059947382018879
2019-08-13,0.0108190888904442,0.0157892123151879,-0.0049701234247436
2019-08-14,-0.0271262143392491,-0.0419880448709532,0.014861830531704
2019-08-15,0.0084952842492795,-0.0157334681043461,0.0242287523536257
2019-08-16,0.0136439493284148,0.0263259744277196,-0.0126820250993047
2019-08-19,0.0056766013417662,0.0169753423858864,-0.0112987410441202
2019-08-20,-0.0049736572072755,-0.007612884003745,0.0026392267964694
2019-08-21,0.0115450578854695,0.0054511333099875,0.006093924575482
2019-08-22,5.923562352989995e-05,-0.0050322596519604,0.0050914952754903
2019-08-23,-0.0211087012638175,-0.0370804486136187,0.0159717473498011
2019-08-26,0.0125038681808032,0.0069864208630674,0.0055174473177358
2019-08-27,-0.0015164652316002,-0.0145129000005188,0.0129964347689186
2019-08-28,0.005025173080626,0.0129851293682616,-0.0079599562876355
2019-08-29,0.0118000302266154,0.0206798582846497,-0.0088798280580342
2019-08-30,-0.0101447645828151,0.0057872760248856,-0.0159320406077007
2019-09-03,-0.0032758721491579,-0.0088279799685649,0.005552107819407
2019-09-04,0.0058568428904343,0.0199245106825647,-0.0140676677921303
2019-09-05,0.0106369088270139,0.0239278741986802,-0.0132909653716663
2019-09-06,-0.0017243987330392,0.0035032464249589,-0.0052276451579981
2019-09-09,-0.0204951803702028,0.0276310090576443,-0.0481261894278471
2019-09-10,-0.0149164179190094,0.0202879141092304,-0.0352043320282399
2019-09-11,0.0039526066030548,0.0083192212900771,-0.0043666146870223
2019-09-12,0.0067382322787524,-0.0027760095888209,0.0095142418675734
2019-09-13,-0.0033970311934514,0.0072876860341282,-0.0106847172275796
2019-09-16,-0.0020411315752822,0.0127674861848252,-0.0148086177601075
2019-09-17,0.0135579069605219,-0.0088685182316946,0.0224264251922166
2019-09-18,-0.0030564431998891,-0.0072342877883677,0.0041778445884785
2019-09-19,-0.0010224195684022,-0.0011616318957943,0.0001392123273921
2019-09-20,-0.0064204694149299,-0.0049450001894668,-0.001475469225463
2019-09-23,0.0017814020086741,-0.001627078388925,0.0034084803975991
2019-09-24,-0.0107258260533333,-0.0169946779034448,0.0062688518501114
2019-09-25,0.0024694862595653,0.0085338643504631,-0.0060643780908978
2019-09-26,-0.0013595464544316,-0.0084327761225419,0.0070732296681102
2019-09-27,-0.0144103548900055,-0.0052997837112374,-0.009110571178768
2019-09-30,0.0080617943003301,-0.000422192750892,0.0084839870512222
2019-10-01,-0.0116349578244382,-0.0234058915382413,0.0117709337138031
2019-10-02,-0.0128782626857728,-0.0225824104939315,0.0097041478081586
2019-10-03,0.0143385233988573,0.009703925534459,0.0046345978643983
2019-10-04,0.0111590100075218,0.0065738125109688,0.0045851974965529
2019-10-07,-0.0047039756068866,-0.0055870353437857,0.000883059736899
2019-10-08,-0.0172533053793484,-0.023044817634824,0.0057915122554755
2019-10-09,0.0127761329587707,0.0056561313638423,0.0071200015949283
2019-10-10,0.0034405141916885,0.002666566713668,0.0007739474780204
2019-10-11,0.0122576515210071,0.0244039443132173,-0.0121462927922102
2019-10-14,-0.0002100566446914,-0.0029208813387456,0.0027108246940542
2019-10-15,0.0045469717562828,0.01302682447148,-0.0084798527151971
2019-10-16,-0.0099907522961788,-0.0037746977643669,-0.0062160545318118
2019-10-17,0.0067152681313554,0.0049054434324671,0.0018098246988883
2019-10-18,-0.0041842837766216,-0.0032773109848699,-0.0009069727917516
2019-10-21,0.0038028708098887,0.0137037166994807,-0.009900845889592
2019-10-22,-0.0205286056991095,0.0177153405959164,-0.0382439462950259
2019-10-23,0.0010412428675002,0.0093685333732495,-0.0083272905057493
2019-10-24,0.0109683979890002,0.000923578539278,0.0100448194497221
2019-10-25,0.0006268426754265,0.0055833581075393,-0.0049565154321127
2019-10-28,0.0057074948253574,-0.002876532188426,0.0085840270137835
2019-10-29,0.0048034053584151,0.0075231083020487,-0.0027197029436335
2019-10-30,0.0051062286849307,0.0022473848291122,0.0028588438558185
2019-10-31,-0.0044686103123635,-0.0067284124089385,0.0022598020965749
2019-11-01,-0.0038446453428396,0.0230663949826386,-0.0269110403254783
2019-11-04,-0.0141352869870269,0.0275495648920779,-0.0416848518791049
2019-11-05,-0.0026601622054085,0.0022342528086085,-0.0048944150140171
2019-11-06,0.0078311902845888,-0.0140989373268676,0.0219301276114565
2019-11-07,-0.0054746576290138,0.0155831620749196,-0.0210578197039335
2019-11-08,0.0006940742762682,0.007415858968772,-0.0067217846925037
2019-11-11,0.0055963803589406,-0.0071107540174561,0.0127071343763968
2019-11-12,0.0039511631670788,-0.0017664040076035,0.0057175671746824
2019-11-13,0.0073798143241689,-0.0123843711973186,0.0197641855214876
2019-11-14,0.0045420842476772,-0.0013992553750792,0.0059413396227564
2019-11-15,0.0031135847221122,0.0143789187465218,-0.0112653340244096
2019-11-18,0.004962043469759,-0.0091316462198339,0.014093689689593
2019-11-19,0.0048665442851791,-0.0070346056101074,0.0119011498952866
2019-11-20,0.0014963446354387,-0.0020608354451741,0.0035571800806128
2019-11-21,-0.0095482882029178,0.0023916291520635,-0.0119399173549814
2019-11-22,-0.0012365416183275,0.0068122797010864,-0.008048821319414
2019-11-25,0.0079209220032457,0.0144239474859158,-0.0065030254826701
2019-11-26,0.0127057234144713,-0.0079815455961119,0.0206872690105832
2019-11-27,0.0042439083570662,0.0071796829462301,-0.0029357745891638
2019-11-29,-0.0045196913674143,-0.0089691780600295,0.0044494866926151
2019-12-02,-0.0126261625709467,-0.0079509010293328,-0.0046752615416139
2019-12-03,-0.0027437784376072,-0.0129870735988324,0.0102432951612252
2019-12-04,0.0058569208187182,0.0142667390423137,-0.0084098182235954
2019-12-05,0.0032596319156746,0.0019059571824748,0.0013536747331997
2019-12-06,0.0026101203841279,0.0142518479000539,-0.011641727515926
2019-12-09,-0.0028853088449061,0.0010083699925384,-0.0038936788374445
2019-12-10,-0.0015753593792755,0.0014523162074435,-0.003027675586719
2019-12-11,0.0034976952343831,0.0037918644158417,-0.0002941691814586
2019-12-12,-0.0035859040743615,0.0181681334985648,-0.0217540375729263
2019-12-13,0.0058213536970936,-0.0054619147362951,0.0112832684333887
2019-12-16,0.0065407661190762,0.0110611958508081,-0.0045204297317319
2019-12-17,-0.0007913439511934,0.0069904514246878,-0.0077817953758812
2019-12-18,0.0006913440937773,0.0052871667719841,-0.0045958226782068
2019-12-19,0.0031637465410996,0.0062070959152431,-0.0030433493741435
2019-12-20,0.0105207053347322,0.0083345056434451,0.0021861996912871
2019-12-23,-0.0074875359060759,0.0106201116415173,-0.0181076475475933
2019-12-24,0.002591050581723,8.439665742723812e-06,0.0025826109159802
2019-12-26,0.0025204020422403,0.0022161104984831,0.0003042915437571
2019-12-27,0.0016530688958132,-0.0062369345963598,0.007890003492173
2019-12-30,-0.0032620771204358,-0.0046088042455773,0.0013467271251415
2019-12-31,0.0030474544832253,0.00659964229318,-0.0035521878099547
2020-01-02,0.0097589604949426,0.0017430173353442,0.0080159431595984
2020-01-03,-0.003301483195711,-0.0054141507448834,0.0021126675491723
2020-01-06,-0.0007326855112835,0.0044088397182391,-0.0051415252295227
2020-01-07,0.0010190278765785,0.0089421763901727,-0.0079231485135941
2020-01-08,0.0057882089527714,-0.0052778961315475,0.011066105084319
2020-01-09,0.0082297127680653,0.002607495727738,0.0056222170403272
2020-01-10,0.0009156534709549,-0.00706963786094,0.0079852913318949
2020-01-13,0.0138356646941242,0.0071684490443327,0.0066672156497915
2020-01-14,-0.0050362537805389,0.0106898815980819,-0.0157261353786209
2020-01-15,0.0058453022287853,0.0011000397012056,0.0047452625275797
2020-01-16,0.0119931887476739,0.0088849886177527,0.0031082001299212
2020-01-17,0.0030103219001628,-0.0035754230455252,0.0065857449456881
2020-01-21,0.0033606587107212,-0.0132690662195014,0.0166297249302227
2020-01-22,0.006440344623599,-0.0077419819521396,0.0141823265757387
2020-01-23,0.0039442590300927,-0.0012136926914092,0.0051579517215019
2020-01-24,-0.008497199630172,-0.0134808127799537,0.0049836131497816
2020-01-27,-0.0132528027767871,-0.0234174225289091,0.010164619752122
2020-01-28,0.0140272746871471,0.0109660011888591,0.003061273498288
2020-01-29,-0.0082605724232136,-0.0084818086924632,0.0002212362692496
2020-01-30,-0.0006012184820198,-8.259883854616867e-05,-0.0005186196434736
2020-01-31,-0.0200946331771557,-0.0214347716309386,0.0013401384537828
2020-02-03,0.012486539401261,0.0050475104706232,0.0074390289306377
2020-02-04,0.0254929582358675,0.0216559966114639,0.0038369616244036
2020-02-05,-0.0018552601587943,0.0237949626489966,-0.0256502228077909
2020-02-06,0.0018944899982033,-0.003758389683997,0.0056528796822003
2020-02-07,-0.0081689841165704,-0.0088628453736781,0.0006938612571077
2020-02-10,0.0144910379446702,-0.0028913386201307,0.017382376564801
2020-02-11,0.0050274102238002,0.0080902361811233,-0.0030628259573231
2020-02-12,0.0092803440475986,0.0087449436901824,0.0005354003574162
2020-02-13,0.0052649262639809,-0.0061291851689611,0.0113941114329421
2020-02-14,0.002160136740663,-0.0037004628420094,0.0058605995826724
2020-02-18,-0.0029525500510539,0.0020288914524574,-0.0049814415035113
2020-02-19,0.0143416219821671,0.0103659917776144,0.0039756302045526
2020-02-20,-0.0076702146336823,0.0004348702563118,-0.0081050848899942
2020-02-21,-0.0204700233531045,-0.0108722068953218,-0.0095978164577826
2020-02-24,-0.0303165417728319,-0.0430848055619252,0.0127682637890933
2020-02-25,-0.0324998870420106,-0.0390566665506478,0.0065567795086371
2020-02-26,-0.0067658343366748,-0.0213162869372677,0.0145504526005928
2020-02-27,-0.0394141088740521,-0.0362874401778661,-0.0031266686961859
2020-02-28,0.000720482416154,1.0024550806479282e-05,0.0007104578653475
2020-03-02,0.0399702083307473,0.023732685291353,0.0162375230393943
2020-03-03,-0.0253191345147262,-0.0237820154956079,-0.0015371190191182
2020-03-04,0.0406420791929023,0.0258063141988354,0.0148357649940668
2020-03-05,-0.0348381582165891,-0.0336981184884002,-0.0011400397281889
2020-03-06,-0.0323604688839312,-0.0304852904785173,-0.0018751784054138
2020-03-09,-0.091076437891883,-0.1164563680043812,0.0253799301124982
2020-03-10,0.0579712056741457,0.0491354247167297,0.008835780957416
2020-03-11,-0.056448639230962,-0.071291230231172,0.0148425910002099
2020-03-12,-0.1048932400283186,-0.1090356095200042,0.0041423694916856
2020-03-13,0.0826596218194633,0.0931497012735926,-0.0104900794541293
2020-03-16,-0.1436703494472127,-0.1226267056989688,-0.0210436437482438
2020-03-17,0.0499883553132354,0.030450052638701,0.0195383026745344
2020-03-18,-0.0943051522339825,-0.073362968913139,-0.0209421833208434
2020-03-19,0.0459330874020455,0.041381181373595,0.0045519060284505
2020-03-20,-0.0370803638913522,-0.0341151309043793,-0.0029652329869729
2020-03-23,0.0062411025383259,-0.0252090142036933,0.0314501167420192
2020-03-24,0.1350705612395783,0.1165388231256611,0.0185317381139172
2020-03-25,0.030808011464748,0.0362995039609865,-0.0054914924962385
2020-03-26,0.0585655148537182,0.0423240738570494,0.0162414409966687
2020-03-27,-0.0422683820592419,-0.0450538142965062,0.0027854322372643
2020-03-30,0.0280611303944992,0.0116488632006724,0.0164122671938268
2020-03-31,-0.0206815815083501,-0.0055697496814268,-0.0151118318269232
2020-04-01,-0.0542417080848726,-0.0591302439464841,0.0048885358616115
2020-04-02,0.0080757235229761,0.0254967388852283,-0.0174210153622521
2020-04-03,-0.0188002007439002,0.0008440143632051,-0.0196442151071054
2020-04-06,0.0950209935019562,0.0778441808930754,0.0171768126088807
2020-04-07,-0.001161559038415,0.0239432319038114,-0.0251047909422265
2020-04-08,0.0387952543858357,0.0549214682300467,-0.016126213844211
2020-04-09,0.0251074883422513,0.0214126925402057,0.0036947958020456
2020-04-13,-0.0097087821904486,-0.0185922270431308,0.0088834448526822
2020-04-14,0.036878231442264,0.0098068659219599,0.0270713655203041
2020-04-15,-0.0271086848525527,-0.038074401485039,0.0109657166324862
2020-04-16,0.0096195089694467,-0.0176365608586489,0.0272560698280956
2020-04-17,0.035941359531163,0.0627683734444809,-0.0268270139133178
2020-04-20,-0.0180247980914102,-0.0144853582263203,-0.0035394398650898
2020-04-21,-0.0402304981231458,-0.0234217333022621,-0.0168087648208837
2020-04-22,0.0326771661290731,0.0139784900151969,0.0186986761138761
2020-04-23,0.0055471760283329,0.0192484672635418,-0.0137012912352089
2020-04-24,0.019357134723537,0.0114600936171541,0.0078970411063828
2020-04-27,0.0243480541981033,0.0314014493864779,-0.0070533951883745
2020-04-28,0.0008093389486569,0.0236694254439408,-0.0228600864952839
2020-04-29,0.0446205147484375,0.0562930921284074,-0.0116725773799698
2020-04-30,-0.0237818214309708,-0.0276189332665733,0.0038371118356025
2020-05-01,-0.0281913172529802,-0.0503755402679844,0.0221842230150041
2020-05-04,0.0075719005394396,0.0050809721144022,0.0024909284250374
2020-05-05,0.0207576791726703,-0.0120396483853934,0.0327973275580638
2020-05-06,0.0027265892475127,-0.0176986556231427,0.0204252448706554
2020-05-07,0.0158900262760402,0.0273343232043753,-0.011444296928335
2020-05-08,0.0261323719150931,0.0422682044462026,-0.0161358325311094
2020-05-11,0.0055959260674812,-0.0239016361900788,0.02949756225756
2020-05-12,-0.0255414959438172,-0.0229881174657463,-0.0025533784780708
2020-05-13,-0.0246137354466032,-0.0437686497340685,0.0191549142874653
2020-05-14,0.0126678873202885,0.0110329243031768,0.0016349630171116
2020-05-15,0.0011287047556953,0.0036269735193595,-0.0024982687636641
2020-05-18,0.0397045929787858,0.0861297030488968,-0.046425110070111
2020-05-19,-0.0070270444468793,-0.0181426295839366,0.0111155851370572
2020-05-20,0.0145480445475986,0.0264622310365749,-0.0119141864889762
2020-05-21,-0.0062007372870632,-0.0030606552641633,-0.0031400820228998
2020-05-22,0.0072433188515509,-0.0046168914440077,0.0118602102955587
2020-05-26,0.0069144250499335,0.047810017967039,-0.0408955929171055
2020-05-27,0.0118891747195049,0.0318805988901276,-0.0199914241706226
2020-05-28,-0.0029402836503713,-0.025720035334334,0.0227797516839627
2020-05-29,0.0178734888598736,-0.0045349098151138,0.0224083986749874
2020-06-01,0.0070365607634884,0.0206496712031643,-0.0136131104396758
2020-06-02,0.0021200110268404,0.0240235056536044,-0.021903494626764
2020-06-03,0.0007715076153997,0.0534083688044183,-0.0526368611890185
2020-06-04,-0.0077995572963902,0.025188334081433,-0.0329878913778232
2020-06-05,0.0116015241363097,0.0753229675373418,-0.063721443401032
2020-06-08,0.0081993645993063,0.0681467494414444,-0.0599473848421381
2020-06-09,-0.0001896460377568,-0.0523126018895702,0.0521229558518134
2020-06-10,0.0097271006867298,-0.0547246439228234,0.0644517446095532
2020-06-11,-0.0486380193263922,-0.1031509349983798,0.0545129156719876
2020-06-12,0.0055057755751648,0.0507757295546821,-0.0452699539795173
2020-06-15,0.0198738606105955,0.009884224642644,0.0099896359679515
2020-06-16,0.0099166496747887,0.0236378390549271,-0.0137211893801384
2020-06-17,0.0048746547396986,-0.0306922931902068,0.0355669479299054
2020-06-18,-0.00236000250607,0.0045593251849782,-0.0069193276910483
2020-06-19,0.0068305389596478,-0.0273857653073007,0.0342163042669486
2020-06-22,0.0059339110356748,-0.0023456909880247,0.0082796020236996
2020-06-23,-0.0024602675026197,0.0053276768113241,-0.0077879443139438
2020-06-24,-0.0176818389503134,-0.0598589607441009,0.0421771217937875
2020-06-25,0.0117747204049573,0.013889402862249,-0.0021146824572917
2020-06-26,-0.0163590146417436,-0.0384340524135825,0.0220750377718389
2020-06-29,0.0093474258695284,0.0376718557349972,-0.0283244298654688
2020-06-30,0.0230022790589758,0.0134529761317822,0.0095493029271936
2020-07-01,0.0031792378503657,-0.0135089133862939,0.0166881512366596
2020-07-02,0.0055195376140645,0.0068111215697802,-0.0012915839557157
2020-07-06,0.0133688091274682,0.0129438476740693,0.0004249614533989
2020-07-07,-0.0033674232949024,-0.0377062792545892,0.0343388559596867
2020-07-08,0.009960206267905,0.0036211879888708,0.0063390182790341
2020-07-09,0.0018047630123349,-0.042198283337807,0.0440030463501419
2020-07-10,-4.299788942019062e-06,0.040724816842286,-0.040729116631228
2020-07-13,-0.0184524224366489,-0.0054490051821814,-0.0130034172544675
2020-07-14,0.0202569325053172,0.0153136626317076,0.0049432698736095
2020-07-15,0.0118654173975594,0.0522422334018333,-0.0403768160042739
2020-07-16,-0.0056737838337206,-0.0134705381144789,0.0077967542807582
2020-07-17,0.0143251099808213,-0.0083334760762334,0.0226585860570547
2020-07-20,0.0121472916652619,-0.0192540561856772,0.0314013478509391
2020-07-21,-0.0057124579331592,0.0301699486739758,-0.035882406607135
2020-07-22,0.0086621743126465,-0.0014305211152497,0.0100926954278963
2020-07-23,-0.0137458571217985,-0.001357924227601,-0.0123879328941975
2020-07-24,-0.0082127951059585,-0.0100109945758354,0.0017981994698768
2020-07-27,0.0169692815678313,-0.0064954533200667,0.0234647348878981
2020-07-28,-0.0084434751028623,0.0005940204643693,-0.0090374955672317
2020-07-29,0.0193341182009663,0.0202794578467435,-0.0009453396457772
2020-07-30,-0.0037020677294219,-0.0175943185191642,0.0138922507897423
2020-07-31,0.0040206424562322,-0.0075524252596665,0.0115730677158988
2020-08-03,0.0173164712074914,-0.0034763925111106,0.020792863718602
2020-08-04,0.0032614673216928,0.0169952176732161,-0.0137337503515233
2020-08-05,0.005886716221453,0.0184201249282878,-0.0125334087068347
2020-08-06,0.0051888721539719,0.0031193547534558,0.0020695174005161
2020-08-07,-0.0066538895917572,0.0173396703917463,-0.0239935599835035
2020-08-10,-0.0106239828352906,0.038115336287483,-0.0487393191227736
2020-08-11,-0.0164584407180185,0.0030211048342356,-0.0194795455522541
2020-08-12,0.0267001101937384,-0.0053157826855933,0.0320158928793317
2020-08-13,0.00450970349606,-0.0112640775760741,0.0157737810721342
2020-08-14,-0.0035851087714043,0.0100163960094029,-0.0136015047808072
2020-08-17,0.0152187277941468,-0.0153155283613668,0.0305342561555137
2020-08-18,-0.0052562331500468,-0.0121236985299643,0.0068674653799174
2020-08-19,-0.001534768259846,-0.0051642300393973,0.0036294617795513
2020-08-20,-0.0005094179296629,-0.0104905776872517,0.0099811597575887
2020-08-21,0.0005188009425803,-0.0059549931827538,0.0064737941253341
2020-08-24,2.1652161315937864e-05,0.04037654806239,-0.040354895901074
2020-08-25,0.0058642288542169,-0.0035666039253327,0.0094308327795496
2020-08-26,0.0131609113426509,-0.0191189147621241,0.0322798261047751
2020-08-27,-0.0077690466780319,0.0225418536318536,-0.0303109003098855
2020-08-28,0.0070085029981651,0.0185958100627071,-0.011587307064542
2020-08-31,0.0052214587640065,-0.0237100372533108,0.0289314960173173
2020-09-01,0.0081814393807705,-0.0013319856421719,0.0095134250229425
2020-09-02,0.014349037198527,0.0135352724814888,0.0008137647170381
2020-09-03,-0.0546631650941835,-0.0037401036106294,-0.0509230614835541
2020-09-04,-0.019179072887757,0.0105318598239836,-0.0297109327117406
2020-09-08,-0.0365538565841192,-0.0284081863752494,-0.0081456702088697
2020-09-09,0.0271610443226865,-0.0026821185779742,0.0298431629006608
2020-09-10,-0.0160754523380407,-0.0181122548581777,0.002036802520137
2020-09-11,-0.0071885044285202,0.0006523847870016,-0.0078408892155219
2020-09-14,0.0212529433588376,0.0250895997501225,-0.0038366563912849
2020-09-15,0.0140327215629074,-0.0051159456471445,0.0191486672100519
2020-09-16,-0.0121081280706607,0.0281733698956827,-0.0402814979663435
2020-09-17,-0.0101980817048287,-0.0046810800045916,-0.005517001700237
2020-09-18,-0.0025557081563761,-0.0197691803705147,0.0172134722141386
2020-09-21,0.0053916235053107,-0.0515586434290726,0.0569502669343833
2020-09-22,0.0199485830448801,0.0027020634260275,0.0172465196188525
2020-09-23,-0.0231259639000025,-0.0292442893761656,0.0061183254761631
2020-09-24,0.0008159491905874,5.565434079354847e-05,0.0007602948497939
2020-09-25,0.022110959050153,0.0137831127919231,0.0083278462582298
