Date,nav
2023-04-10,1.0044885634800838
2023-04-11,1.0028451600199957
2023-04-12,1.0032192824046222
2023-04-13,1.0030858971381642
2023-04-14,0.9931788336021597
2023-04-17,0.9973243388138838
2023-04-18,0.9964537167162666
2023-04-19,0.9989073443544069
2023-04-20,0.9929748878201613
2023-04-21,0.9908800921939698
2023-04-24,0.9895553736287299
2023-04-25,0.9939707195230496
2023-04-26,0.9999623180354843
2023-04-27,1.0061797397751904
2023-04-28,1.0095030894924242
2023-05-01,1.0120216813438527
2023-05-02,1.0077947105244824
2023-05-03,1.0073673687277986
2023-05-04,1.0055281716221744
2023-05-05,1.0082613730991672
2023-05-08,1.0057663775128172
2023-05-09,1.0071008370553374
2023-05-10,1.0045090233274627
2023-05-11,1.0024318280742082
2023-05-12,1.0046907011535453
2023-05-15,1.003754139855681
2023-05-16,1.002173162299265
2023-05-17,1.0032242185398692
2023-05-18,1.0044599510298275
2023-05-19,1.006612370155466
2023-05-22,1.0083410469263903
2023-05-23,1.0065877514953334
2023-05-24,1.0074663973746447
2023-05-25,1.0111180212647062
2023-05-26,1.0086605636803372
2023-05-30,1.0076603773468562
2023-05-31,1.004658079091022
2023-06-01,1.007465328283786
2023-06-02,1.0091290643055442
2023-06-05,1.0081540177201427
2023-06-06,1.0085200181486784
2023-06-07,1.0101335413691437
2023-06-08,1.008281904335099
2023-06-09,1.0069061524563705
2023-06-12,1.0075128501352404
2023-06-13,1.0075866368511766
2023-06-14,1.0062395119391114
2023-06-15,1.0070039685149277
2023-06-16,1.0093104477174444
2023-06-20,1.0083332205411064
2023-06-21,1.0094514357327278
2023-06-22,1.0100396123030324
2023-06-23,1.010093010243241
2023-06-26,1.0105638260990306
2023-06-27,1.0116671221987394
2023-06-28,1.0108990605239183
2023-06-29,1.0103262319994935
2023-06-30,1.010428167483492
2023-07-03,1.0096750379017678
2023-07-05,1.0096207935327752
2023-07-06,1.0100586481023974
2023-07-07,1.0106910584813995
2023-07-10,1.0092112358117615
2023-07-11,1.0086855976605131
2023-07-12,1.011305443083648
2023-07-13,1.009739140444213
2023-07-14,1.006696511628584
2023-07-17,1.0082632864609107
2023-07-18,1.008569441944788
2023-07-19,1.0080616465466403
2023-07-20,1.007991808150266
2023-07-21,1.0081413199909468
2023-07-24,1.0075189614994462
2023-07-25,1.0095506984820994
2023-07-26,1.0068164572522273
2023-07-27,1.0126726180125818
2023-07-28,1.0108906012648935
2023-07-31,1.009787553506319
2023-08-01,1.0106142058505583
2023-08-02,1.0105830829873763
2023-08-03,1.0060643420475217
2023-08-04,1.006388360919658
2023-08-07,1.0061840449153991
2023-08-08,1.0041895392589355
2023-08-09,1.0059254785833596
2023-08-10,1.0055317680243205
2023-08-11,1.00549904624024
2023-08-14,1.0046931609756906
2023-08-15,1.0033748397298843
2023-08-16,1.000941037808149
2023-08-17,1.0021901815841427
2023-08-18,0.9997764545927755
2023-08-21,1.0000890098830268
2023-08-22,0.9985660808988145
2023-08-23,0.9977786638829392
2023-08-24,0.9978730383159898
2023-08-25,1.0013218617682622
2023-08-28,1.0003485732471953
2023-08-29,1.0011004416055538
2023-08-30,0.9988018786506602
2023-08-31,0.9972209539932104
2023-09-01,0.995283038086087
2023-09-05,0.9933783129199693
2023-09-06,0.9926754839695701
2023-09-07,0.9925214874844936
2023-09-08,0.9907707736586442
2023-09-11,0.991865111167676
2023-09-12,0.9956479007719158
2023-09-13,1.0008329186637106
2023-09-14,1.0008621638316508
2023-09-15,0.999578160895655
2023-09-18,0.998116551559638
2023-09-19,0.9971396973502025
2023-09-20,0.9968416198619464
2023-09-21,0.9978505019548973
2023-09-22,0.9964884387599102
2023-09-25,0.9942715854389547
2023-09-26,0.9944119126931839
2023-09-27,0.9953850399923768
2023-09-28,0.9946524698338984
2023-09-29,0.993304124661779
2023-10-02,0.9934699316678094
2023-10-03,0.9899580335126494
2023-10-04,0.9892425162282965
2023-10-05,0.98929269579485
2023-10-06,0.9874819141163846
2023-10-09,0.9894348282268565
2023-10-10,0.9928873989718147
2023-10-11,0.9920560372975105
2023-10-12,0.9882583055091798
2023-10-13,0.9901980044914537
2023-10-16,0.9894957980015373
2023-10-17,0.9910793680394998
2023-10-18,0.9901222449918627
2023-10-19,0.9904016139804221
2023-10-20,0.9911907618473093
2023-10-23,0.9888697732798287
2023-10-24,0.9866125073101149
2023-10-25,0.9847848635204888
2023-10-26,0.9874015700410493
2023-10-27,0.9861743239638106
2023-10-30,0.9841801228359283
2023-10-31,0.9869048359208697
2023-11-01,0.9811055997679281
2023-11-02,0.9825306772193291
2023-11-03,0.9816241279660407
2023-11-06,0.9846903735053212
2023-11-07,0.9848544761499
2023-11-08,0.9850395774000714
2023-11-09,0.986592671113104
2023-11-10,0.9857196254779279
2023-11-13,0.985567981185225
2023-11-14,0.9868389755488226
2023-11-15,0.98504141582387
2023-11-16,0.9861849172858839
2023-11-17,0.9856109622710435
2023-11-20,0.9857594496615896
2023-11-21,0.9856861930611786
2023-11-22,0.9877761014202855
2023-11-24,0.9871132388152214
2023-11-27,0.9871596774956403
2023-11-28,0.9879076433562924
2023-11-29,0.9855490968947694
2023-11-30,0.9860534870918406
2023-12-01,0.9859617518134711
2023-12-04,0.9872237243800253
2023-12-05,0.9844847304830927
2023-12-06,0.9847379808159489
2023-12-07,0.983229594380115
2023-12-08,0.9820349395108425
2023-12-11,0.9842192818730994
2023-12-12,0.9841616543466862
2023-12-13,0.9808492148485207
2023-12-14,0.976571214832328
2023-12-15,0.9788354252349135
2023-12-18,0.9765008719653695
2023-12-19,0.9813566475155944
2023-12-20,0.9838452856266436
2023-12-21,0.9817944681391685
2023-12-22,0.9814019683516824
2023-12-26,0.9801114651593729
2023-12-27,0.980097904338205
2023-12-28,0.980184222236888
2023-12-29,0.9820552361506114
2024-01-02,0.9822059709018834
2024-01-03,0.9817374141070591
2024-01-04,0.980620746729494
2024-01-05,0.9810783746432609
2024-01-08,0.9819523449322303
2024-01-09,0.9807237428328005
2024-01-10,0.9818181806354361
2024-01-11,0.9821916755084862
2024-01-12,0.9807840766531661
2024-01-16,0.9813648464407994
2024-01-17,0.9816113519766794
2024-01-18,0.9821176036651411
2024-01-19,0.9852239312505762
2024-01-22,0.9823399640135821
2024-01-23,0.9827941785530677
2024-01-24,0.9824540907241618
2024-01-25,0.9830941770338762
2024-01-26,0.9846864215041544
2024-01-29,0.9845522094751715
2024-01-30,0.9839728310639884
2024-01-31,0.9842635601878982
2024-02-01,0.9865576539250352
2024-02-02,0.9854710239916794
2024-02-05,0.9853196946495912
2024-02-06,0.9851247772582328
2024-02-07,0.9849979065234002
2024-02-08,0.9862900177042262
2024-02-09,0.9851489660877848
2024-02-12,0.9874579684344388
2024-02-13,0.9943121877646305
2024-02-14,0.9933042996167066
2024-02-15,0.9921743821302804
2024-02-16,0.987942886671421
2024-02-20,0.9862983335478932
2024-02-21,0.98573318882095
2024-02-22,0.9852856941287679
2024-02-23,0.9846842783900577
2024-02-26,0.9838308960933928
2024-02-27,0.983098372688713
2024-02-28,0.9851162063286998
2024-02-29,0.9857638323826609
2024-03-01,0.986397672633643
2024-03-04,0.9904527851075099
2024-03-05,0.9926091987208395
2024-03-06,0.9882141552715583
2024-03-07,0.9860702496398861
2024-03-08,0.9873420868363493
2024-03-11,0.9893426379375938
2024-03-12,0.986033879293536
2024-03-13,0.9863432756941731
2024-03-14,0.9825890161412131
2024-03-15,0.9817180226801124
2024-03-18,0.9794166748533052
2024-03-19,0.9784737226185494
2024-03-20,0.9789585139266801
2024-03-21,0.980258335366795
2024-03-22,0.979508500588985
2024-03-25,0.9789681617710685
2024-03-26,0.9778518518618983
2024-03-27,0.9801953741529942
2024-03-28,0.980250435503794
2024-04-01,0.9791942609584422
2024-04-02,0.978370233824889
2024-04-03,0.9788048741215142
2024-04-04,0.9813299381173531
2024-04-05,0.9805739713098601
2024-04-08,0.9819109944034367
2024-04-09,0.9827927777852047
2024-04-10,0.9811124350479246
2024-04-11,0.9809763805079742
2024-04-12,0.9828562861702564
2024-04-15,0.9822866656750306
2024-04-16,0.9850702309398504
2024-04-17,0.9854539648906352
2024-04-18,0.9858717709938466
2024-04-19,0.9856351901909517
2024-04-22,0.985688754352333
2024-04-23,0.9816146614009275
2024-04-24,0.983926795999917
2024-04-25,0.984075935479186
2024-04-26,0.9814232795137556
2024-04-29,0.985111243595663
2024-04-30,0.9853477572258782
2024-05-01,0.9869928153354831
2024-05-02,0.9843292264747009
2024-05-03,0.9834719106200754
2024-05-06,0.9829044641791929
2024-05-07,0.983768712756681
2024-05-08,0.9828574143559613
2024-05-09,0.9818716554689451
2024-05-10,0.9812733094831517
2024-05-13,0.9822539314615156
2024-05-14,0.9827077181625918
2024-05-15,0.9792248723416059
2024-05-16,0.9783740750768177
2024-05-17,0.977516398434683
2024-05-20,0.9775935887295152
2024-05-21,0.9740030982675898
2024-05-22,0.9725390854130156
2024-05-23,0.971908666094935
2024-05-24,0.9712739175990887
2024-05-28,0.9713351321728019
2024-05-29,0.9707135898373189
2024-05-30,0.9740640758840783
2024-05-31,0.9739572797947984
2024-06-03,0.9714121290570311
2024-06-04,0.9688662232202527
2024-06-05,0.9664190724546686
2024-06-06,0.9658592609778206
2024-06-07,0.9637667755892516
2024-06-10,0.9630619863966715
2024-06-11,0.9671361192914608
2024-06-12,0.9658101670945283
2024-06-13,0.9660652198976886
2024-06-14,0.9645576864993681
2024-06-17,0.9654359836247409
2024-06-18,0.9647664822489693
2024-06-20,0.968014244232822
2024-06-21,0.9742673747758667
2024-06-24,0.9753345242661956
2024-06-25,0.9760659395743417
2024-06-26,0.9788168324463773
2024-06-27,0.9811034999985023
2024-06-28,0.9806935067017533
2024-07-01,0.9794290595925301
2024-07-02,0.9773722469634191
2024-07-03,0.9769369536196967
2024-07-05,0.977564913311239
2024-07-08,0.9777294884431985
2024-07-09,0.9745477980879828
2024-07-10,0.9772966211824433
2024-07-11,0.9840058330290274
2024-07-12,0.9859958827391463
2024-07-15,0.986607265369453
2024-07-16,0.9813672152432106
2024-07-17,0.9822830915121167
2024-07-18,0.9837058097296341
2024-07-19,0.9846877650641144
2024-07-22,0.9838978208398224
2024-07-23,0.9838306001777839
2024-07-24,0.9811158439504667
2024-07-25,0.9825378314531671
2024-07-26,0.9824271464188871
2024-07-29,0.9797549183561892
2024-07-30,0.9807942545100525
2024-07-31,0.9777138439686999
2024-08-01,0.9797966197353526
2024-08-02,0.9753752404413145
2024-08-05,0.9787862911080983
2024-08-06,0.9794832993236658
2024-08-07,0.9803146009131851
2024-08-08,0.9813896340214929
2024-08-09,0.9808701980015407
2024-08-12,0.9835065315785841
2024-08-13,0.9819636775524772
2024-08-14,0.9836875948866217
2024-08-15,0.9840201398952935
2024-08-16,0.9849675556215404
2024-08-19,0.9852605009262752
2024-08-20,0.9837797555324294
2024-08-21,0.9832516757385864
2024-08-22,0.9832426908912357
2024-08-23,0.9829010839688992
2024-08-26,0.9825398521170852
2024-08-27,0.9818120869974009
2024-08-28,0.9803389406365162
2024-08-29,0.98032550009783
2024-08-30,0.980846592349739
2024-09-03,0.981727362592253
2024-09-04,0.9819048087003125
2024-09-05,0.9821570122558729
2024-09-06,0.9812463633892596
2024-09-09,0.9795893488428419
2024-09-10,0.9789666664244387
2024-09-11,0.9786278722846641
2024-09-12,0.979498061641771
2024-09-13,0.9785794157114894
2024-09-16,0.9788646361959501
2024-09-17,0.9808241091162908
2024-09-18,0.980301704278054
2024-09-19,0.9829782086365043
2024-09-20,0.98170341359841
2024-09-23,0.9828764850239632
2024-09-24,0.9818655639754819
2024-09-25,0.9823754243344308
2024-09-26,0.9832861417376124
2024-09-27,0.9831649137617174
2024-09-30,0.9839965071129819
2024-10-01,0.9851191513454864
2024-10-02,0.9854073707739508
2024-10-03,0.9862144742089396
2024-10-04,0.9848265850625981
2024-10-07,0.9853765364978472
2024-10-08,0.9855539993590922
2024-10-09,0.984155269717512
2024-10-10,0.9858512646166897
2024-10-11,0.9858335178494317
2024-10-14,0.9855571464850404
2024-10-15,0.987740559557389
2024-10-16,0.9912081877491913
2024-10-17,0.9938239475640243
2024-10-18,0.9937278403840557
2024-10-21,0.994518884420112
2024-10-22,0.9969116907307406
2024-10-23,0.9958367305844487
2024-10-24,0.9961341827580258
2024-10-25,0.9956433125691763
2024-10-28,0.9985451132928154
2024-10-29,0.9984304139797633
2024-10-30,0.9987318678218566
2024-10-31,0.9988204776371058
2024-11-01,0.9985783643957011
2024-11-04,0.998754620471093
2024-11-05,0.9963944842706322
2024-11-06,0.993321475245134
2024-11-07,0.9947171939280041
2024-11-08,0.9913086556945759
2024-11-11,0.9870735995035296
2024-11-12,0.9869434662709176
2024-11-13,0.9867016235423988
2024-11-14,0.98858405162845
2024-11-15,0.9866130659909803
2024-11-18,0.9865758861146873
2024-11-19,0.9860717007889221
2024-11-20,0.9885627243862419
2024-11-21,0.9902889159542725
2024-11-22,0.9928050415321885
2024-11-25,0.9908897090634556
2024-11-26,0.9895057014737351
2024-11-27,0.9911285489080526
2024-11-29,0.9921070278134236
2024-12-02,0.9909539354623369
2024-12-03,0.9880364273074583
2024-12-04,0.9890962908238149
2024-12-05,0.9890723661748676
2024-12-06,0.9862414849448956
2024-12-09,0.9873102681179416
2024-12-10,0.98668826237519
2024-12-11,0.9839471107192094
2024-12-12,0.9865006746295353
2024-12-13,0.9864950604932883
2024-12-16,0.9853583140825825
2024-12-17,0.9854836081847597
2024-12-18,0.9853635246042561
2024-12-19,0.9857579471489668
2024-12-20,0.986307498615941
2024-12-23,0.9867201289463734
2024-12-24,0.9855652095484112
2024-12-26,0.985926433422651
2024-12-27,0.9860009786459725
2024-12-30,0.9870574769995735
